reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
60ca9531-4bfc-49fe-a1d0-657ead352446,Okechukwu John,https://play-lh.googleusercontent.com/a-/ALV-UjUOkWV35JFqKtSwE-g9Lemj-jNzGTFKAsFVYpr8vGLlynlzBpo,so fast no payment delay,5,0,2.0041,24/02/2026 15:15,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 15:35,2.0041,kuda
4cdddc59-301e-444d-ac46-fe26433b99ad,Ugbe Joseph Chukwutem,https://play-lh.googleusercontent.com/a/ACg8ocJ2kjjw31FHDxrqeFY09Bz-FCGE6dZIjhHJcfofvk6BLJvshA=mo,kuda is reliable very easy,1,0,2.00403,24/02/2026 14:29,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 14:35,2.00403,kuda
c94198ac-c007-4dff-a6b9-f13f8de77baa,Rashidat Adekunle,https://play-lh.googleusercontent.com/a-/ALV-UjWDEUTmsJBwO8DqynITIUlsfYTR1_25ZqSuUDXPzYMURe0TVxU,I love this online bank it is the best,5,0,2.00412,24/02/2026 14:23,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 14:35,2.00412,kuda
72e6fbee-0eb2-4e6d-ad04-32880a649898,Ble Fumi,https://play-lh.googleusercontent.com/a/ACg8ocLn2fVcGBFiOWgSJ4eXe7dNMQPrlOaP240oCYLi59bya9wuaw=mo,It was great,5,0,2.0041,24/02/2026 13:58,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 14:15,2.0041,kuda
5370a027-91e2-4a3a-8480-c2a4760ef551,Usama Destiny,https://play-lh.googleusercontent.com/a/ACg8ocIo2Q5cIjXo2hC-jU7Fz0LYEoylez8StcRWMBRZLiRUIn6JHA=mo,Kuda is the best,3,0,,24/02/2026 13:49,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 13:55,,kuda
9244a5d4-5a83-4251-8355-31660744afa0,fatimah momoh,https://play-lh.googleusercontent.com/a-/ALV-UjUIEpDzgLB-TQjcLbKDILJFHOkHSR8DLONqWYSt0zL_Z7zqpUSH,excellent,5,0,2.00412,24/02/2026 13:18,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 13:35,2.00412,kuda
8ba07869-2b25-449a-97ea-ecb352335511,Ibrahim Harfez,https://play-lh.googleusercontent.com/a-/ALV-UjUDFPgCqOriTFo51aZR94mzKLn9ZPjcY9LJyIDx843Z7Qt8PiNd,My favorite bank since 2017. Excellent.,5,0,2.0041,24/02/2026 12:49,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 12:55,2.0041,kuda
6d2af326-bb50-4589-81fb-f108b95a2f00,DUTCH MAN,https://play-lh.googleusercontent.com/a/ACg8ocLQCIZ60vSdMEQkBoJYcxE6_KYUYoGzRYk8vIV9DjMMn0K2zg=mo,I'm brushing ☺️ it's so nice,5,0,2.00412,24/02/2026 12:39,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 12:55,2.00412,kuda
713b1587-e2df-40b1-916a-af9d2929df12,Azubuike Emmanuel,https://play-lh.googleusercontent.com/a/ACg8ocL82WFlB-Q60e6DNEYe4RSFxnu05ZWHzVKDyz35WMkUblS0rg=mo,this is excellent and fast,5,0,2.00412,24/02/2026 12:14,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 12:15,2.00412,kuda
8cff3134-a9ba-4493-ace3-e455e7b3542d,Elizabeth Henderson,https://play-lh.googleusercontent.com/a/ACg8ocL-zonOIWxyJTIfddEZdqKtf6qlanjZkUSLuCUdcsLAqvlLEQ=mo,good,5,0,2.00412,24/02/2026 12:06,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 12:15,2.00412,kuda
8e2a5696-4104-488b-b7ff-3615e5aae977,Temidayo Awoyemi,https://play-lh.googleusercontent.com/a/ACg8ocL0rB2w-Qnv_T1MadyL-c2UIo1pUIK79I6Lrw44k6hfPrWYqg=mo,remarkable,5,0,,24/02/2026 11:45,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 11:55,,kuda
ef84ff09-e02b-4523-af16-d50259622e81,Akata Primacy,https://play-lh.googleusercontent.com/a/ACg8ocIEXJBMzOTH1coYhxiSSGTnO-1NMXw-hXNH0phEn4UU3EMalg=mo,"so good and reliable they will help u to meet ur goal,I so much love Dem,truth worthy ,smart ,fast",5,0,,24/02/2026 11:21,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 11:29,,kuda
df717c51-f2cd-4dc0-92dc-34870e78ce1c,Precious Saheed,https://play-lh.googleusercontent.com/a/ACg8ocIAPb9JECNkyKE8fus-_DQRtSCikMjwO5hsufilkdZEoSlkgQ=mo,Kuda you are the best,5,0,2.00412,24/02/2026 11:02,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 11:15,2.00412,kuda
b3a525ef-40ba-4d3d-8795-f521565ab9d8,Oseni Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocJXISmLyNomk5nIgA7mYY9hKZ8nvv6-9UQo9-ZW6u1d7QhB-g=mo,fantastic 😍,5,0,2.00412,24/02/2026 10:29,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:35,2.00412,kuda
b3c427fc-3875-45a8-9d07-53452e421a54,Chidiebere IHeanacho,https://play-lh.googleusercontent.com/a/ACg8ocJ8r0jnsX5EItXLZBuNQhrYDfMx4vuFUbpRpRAtU8L2gUaemg=mo,God bless kuda for the security,5,0,2.00412,24/02/2026 10:21,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:35,2.00412,kuda
5f2aafa9-0c67-4c40-b236-f814a72afeb0,Onipede Peace Temitope,https://play-lh.googleusercontent.com/a-/ALV-UjVMr0ufcaVHn8asR4VK4i1Pe69CIomAgl93tbBOV6JLNHVPAwbR,Best Mobile Banking app Ever by a mile,5,0,,24/02/2026 10:18,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:35,,kuda
e0033a56-98bb-4c39-b1ac-190bd5ef2200,VICTORIA OLIMA,https://play-lh.googleusercontent.com/a/ACg8ocLUYBj86mMi1NHuLC6Mu1pBQN5fgWHNjN58_uuMYBlWywYq0Q=mo,"App is too slow specially the customer service agents, always never responding to customers on time... This is so poor",1,0,2.00412,24/02/2026 10:09,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:15,2.00412,kuda
cab88b3b-d730-4215-bfdb-bf1d1a1c56bd,Bright Good,https://play-lh.googleusercontent.com/a/ACg8ocId9yXSe7OcCW7aOYoILsMXY-cTScnZt6kfc3vLcA7Eh9iRzQ=mo,good application,5,0,,24/02/2026 9:58,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:15,,kuda
b962852d-6276-40e5-8cec-0fc8def9e4f8,Willem Huber,https://play-lh.googleusercontent.com/a/ACg8ocKjSpyeCXb9pn4HwXBwKoJx4A8g9CbQPQORoTB-5jClGByXYw=mo,fast and reliable,5,0,,24/02/2026 9:55,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:15,,kuda
db1063be-aab2-4454-b294-2e1cc977c260,Azeez Lekan,https://play-lh.googleusercontent.com/a/ACg8ocJsdAo4IR8eoDC6e9tT8SkTY2aKbNBCoUhGScoZ70Z8IxIRcg=mo,Great App. Fast and efficient,5,0,2.00412,24/02/2026 9:55,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 10:15,2.00412,kuda
58fdb056-fa36-42d7-8e04-598a6e9dee53,Ogunleye Taiwo,https://play-lh.googleusercontent.com/a-/ALV-UjVImV-5PZeneXB9PGy7ukESq4gyJvVuDhYuMwkm8iwoxuHnnUqC,I love Kuda for their great and effective services,5,0,2.00412,24/02/2026 9:46,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 9:55,2.00412,kuda
8e61eb3a-08c0-44b9-b9ed-fec262f1ce6b,OLAOYE IDOWU,https://play-lh.googleusercontent.com/a/ACg8ocI6H4k743FGOuSufpzz4R9J3qaVAiziE33a-F_8ng_QnETsPg=mo,wow I'm so happy to have kuda bank account so far so good day are the Boss,5,0,2.00412,24/02/2026 8:41,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 8:55,2.00412,kuda
e454aef7-81b9-47fa-8bba-5d27e9aa7988,Babatunde Jimoh,https://play-lh.googleusercontent.com/a-/ALV-UjWxpzc_LM1BdcA6RGEXvLg64QK4h2Vx_PMP0xU7KUmEO-3zSgTm,"superb app! I like the opportunity of easy loan, it's a life saver",4,0,2.00412,24/02/2026 8:29,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 8:35,2.00412,kuda
ad1f6fc7-6a7c-473e-a876-3d194be3f26d,Samuel Kayode,https://play-lh.googleusercontent.com/a/ACg8ocKPwiXXLDfmojR7QKxYDmp1OJ94rshfpbQ7kX9Blnu8z9OM5A=mo,I love using kuda,5,0,,24/02/2026 8:26,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 8:35,,kuda
2af85b9c-61b2-4fef-ae3e-6277d3bb4a1a,Olayinka Kareem,https://play-lh.googleusercontent.com/a-/ALV-UjUi1u5X8fj_tob04Y1CSPYyZZJVf9UNn1_d_-RtZWp9fb-fY6kN,Superbly efficient app 👍🏽 👍🏽 👍🏽,4,0,2.00412,24/02/2026 8:11,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 8:15,2.00412,kuda
88666125-b6b4-498d-b262-258eb3c22436,Isaiah Queen uzezi,https://play-lh.googleusercontent.com/a/ACg8ocLQiiJx75dcEASezzfNdLKxsm5gfUSSypSJuWLGr9wIG7QHYQ=mo,"Amazing app , rectify issues without delay",4,0,2.00412,24/02/2026 7:33,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 7:35,2.00412,kuda
2b9e3d38-92a8-47e9-8051-14c03f25b44b,Sam-Diego Kolubowei,https://play-lh.googleusercontent.com/a-/ALV-UjVuS_kLrVdx8BK2NO4Oh6io3vwFvbQY7SKf3kUzEnQFq_FPICt3,exceptional,4,0,2.00412,24/02/2026 6:56,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 7:15,2.00412,kuda
5687d0c5-8d76-4a02-a208-1395a292e367,Serena Omorogbe Uwa,https://play-lh.googleusercontent.com/a/ACg8ocITrF8gi4O2wwk8S3OPgzTtiMjjiFdvoxHDCwGE-ma5acR1QA=mo,it's a very nice banking app choose kuda today🙏✨️,5,0,2.0041,24/02/2026 5:38,,,2.0041,kuda
f25c801e-d588-4a28-95ae-3b9f58a2788a,Folashade Awoleye,https://play-lh.googleusercontent.com/a/ACg8ocKUt51K-SmMDweTwBdXu87mgx_3Gl7XXJB4PIWRd2ZXXpFYQw=mo,very good banking,5,0,2.00412,24/02/2026 5:26,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 5:35,2.00412,kuda
2b549146-d2c8-4f91-bbbd-db1d92725c27,Ashiru Auwalu,https://play-lh.googleusercontent.com/a/ACg8ocLBNlfxg3qM8PNt4kxSuVKfKALdHiIKoNs_qoFqQ9O_LgwB5w=mo,good App,3,0,2.00412,24/02/2026 4:57,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 5:15,2.00412,kuda
63a01644-44d7-4c5e-aad6-54a4fa3a683c,Christian Ejinkonye,https://play-lh.googleusercontent.com/a/ACg8ocLKSZwdmLYcPwQGdiVrH-kCY8raS9SSKpyPPIUCO-_WypHcpQ=mo,good,5,0,2.00412,24/02/2026 4:24,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 4:35,2.00412,kuda
139ecb74-3575-4b77-ad02-afca0c74be7f,jawwad amin,https://play-lh.googleusercontent.com/a/ACg8ocLXM6NNoYBx_I8Y-FxR65g27_tSoF-zUAlKxb3A47K7_QIKAQ=mo,THESE PEOPLE HAVE LOCKED MY ACCOUNT WITH FUNDS INSIDE SINCE LAST YEAR BECAUSE I FUNDED MY KUDA ACCOUNT WITH MY WEMA CARD AND HAVE REFUSED TO UNLOCK THE ACCOUNT. THEY COMMIT FRAUD WHILE MAKING PROFITS ON YOUR MONEY. YOU BETTER RUN...,1,0,2.00412,24/02/2026 4:18,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 4:35,2.00412,kuda
296f8deb-948a-4183-9cd2-34ab006b8fd5,Victoria Lissa,https://play-lh.googleusercontent.com/a-/ALV-UjV8jxAWWcaPuIV_TgSYSUttTq6ErFt5aIuCFJtxEXJMYSvbK-o,Good Application 👍,1,0,2.00412,24/02/2026 0:47,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 0:55,2.00412,kuda
cc1b8d42-5213-4253-a33c-e88d3936a6ba,Modupe Esther,https://play-lh.googleusercontent.com/a/ACg8ocJf6YQhugbPI5AneaC6p7h9tnOxNljbK191St3uqfi7Wy4eCw=mo,"It is a very good banking app since when I started using it I have not been having problems with it,so I give it 5 stars",5,0,2.00412,24/02/2026 0:40,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 0:55,2.00412,kuda
96d47a55-4ed5-42b4-9985-d813adc3b925,Sarz Exchange,https://play-lh.googleusercontent.com/a-/ALV-UjXtWWlkIHNlqAliASKqjtSsQjAE9EoYnY3HvpCuufzWV8ZQuQQ,♥️♥️♥️,5,0,2.00412,24/02/2026 0:25,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",24/02/2026 0:35,2.00412,kuda
d95f8cdd-f2f2-43c0-9757-d5cbdf228683,Ishaq Abdulganiyu,https://play-lh.googleusercontent.com/a-/ALV-UjW4RakAyzpN01VZK1yR9sgIdEHhqjcY6EG8FePqimvuVLhNLbM,Kuda is really amazing from my own experience,5,0,2.0041,23/02/2026 23:51,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",23/02/2026 23:55,2.0041,kuda
8d50103b-2e12-4ead-a8a8-7e52e37bbc3f,Anurugwo Virginus,https://play-lh.googleusercontent.com/a/ACg8ocIImwXEmLqRjQOZjzGUn3F8E-A7uYrnoLeSSJPKehVD6zCANw=mo,very nice now not like before,4,0,2.00412,23/02/2026 23:48,"Thanks for rating the Kuda App! You can reach us anytime through the in-app chat or by emailing help@kuda.com.
We’re here to help!💜",23/02/2026 23:55,2.00412,kuda
f0b0c385-43fd-4aa9-8dea-42d8ecae5b27,Aondona Donald,https://play-lh.googleusercontent.com/a-/ALV-UjUEeWL8gIdUwbMISmTX106NHZVGNKNI5_7-ygrPlEsybHy7NYe-aA,very good service,5,0,1.61.0,27/02/2026 4:01,"Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:01,1.61.0,moniepoint
4105374d-f89f-4791-849b-bbc291e273c6,Olamilekan Adebayo,https://play-lh.googleusercontent.com/a-/ALV-UjWCPoMk8TE48sGofDKZRXWov7NgmUeQDie74O6kABLAS2gHPYr1,Good,5,0,1.61.0,27/02/2026 2:26,"Hello Adebayo, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:01,1.61.0,moniepoint
6d8e125f-d9f0-4f66-b4ac-658fe37bca89,Bobbo Yahaya,https://play-lh.googleusercontent.com/a-/ALV-UjUdqO9qR71NUAxZMju_j7PhMgVQcLb5RzQoeU370qKWrCpiixQS,good,5,0,1.62.0,27/02/2026 1:52,"Hello Yahaya, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:01,1.62.0,moniepoint
62a2e09f-e815-4a00-8541-c3bac3aa3cff,Eleshin Deborah,https://play-lh.googleusercontent.com/a/ACg8ocIB2VsrJLZosXJOVLDvyxzA5Qa5Jlpl_0oLy8WBV_JYYAo2Gg=mo,best app ever,5,0,1.62.0,27/02/2026 1:16,"Hello Deborah, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:02,1.62.0,moniepoint
a765670c-f37b-44bb-b4ef-84c2f24eef96,Skyrate 001,https://play-lh.googleusercontent.com/a-/ALV-UjWpz1srRky-CwT269obSwXBuwfNAaStQLwnuXNetjeb-cJWFw4,Amazing 🤩,5,0,1.62.0,27/02/2026 1:12,"Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:02,1.62.0,moniepoint
6b22581f-a860-43bb-a1dd-6fec535c75f9,Okoye Daniel,https://play-lh.googleusercontent.com/a-/ALV-UjUR3E9yabOsg8RQAQK3o9lPeWmS-6j3OeWvgGU6c69DuF0aeAc,sharp,5,0,,27/02/2026 1:10,"Hello Daniel, Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.",27/02/2026 10:02,,moniepoint
a521259c-b5a4-4b3e-a51e-5d27a44b40fb,Obayomi abiodun Jacob,https://play-lh.googleusercontent.com/a/ACg8ocLCJzinG-FfkpzWfNWGwjEpdvOZLQ8apbNoj_AusRmI90PcbA=mo,am excited,5,0,,27/02/2026 1:05,"Hello Abiodun, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:02,,moniepoint
b8da3c3e-9398-43ff-9265-f460594471fe,ASHIR ALHAJI YUSUF,https://play-lh.googleusercontent.com/a-/ALV-UjWS5zhne_rXmUUK5JvG0Dl3k1zrb_3StF5Wu_gCU9QBTyJXwzO0,am enjoying my personal account moneipoint,5,0,1.61.0,27/02/2026 1:01,"Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:03,1.61.0,moniepoint
326c84f6-5fb1-42c6-ab1f-345244518e16,Yusuf Suleiman,https://play-lh.googleusercontent.com/a/ACg8ocIWuN1ENtwWUer664tRtWSYFf9D8j0f-XFbaTH9oFGKZK4sPQ=mo,nice,4,0,,27/02/2026 0:56,"Hello, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",27/02/2026 10:03,,moniepoint
0a474d53-40f5-45b4-bda4-5965633b2bf9,Okunola Fawas,https://play-lh.googleusercontent.com/a/ACg8ocJzI8N305U5D5EkYprjoDb0O746HydsqAOOZsQfrAQ2o7Q5cA=mo,I love using monie point is very fast bank no network is holding so easy to do transaction I love who open this bank because is very gorgeous more than that,5,0,,27/02/2026 0:50,"Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",27/02/2026 10:03,,moniepoint
44e74bce-acff-4611-85ec-a05f460ae62d,Babagana Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjVMdctFS0ans8jbH1hjR-EwIRYeGwJOMhpGAXRA5uecX1o3FBQ,sweet transaction 😁,5,0,1.61.0,27/02/2026 0:17,"Hi Ismail, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:05,1.61.0,moniepoint
5cb0dbb3-fc39-4569-a25e-dd540b523a51,Aissi Francis,https://play-lh.googleusercontent.com/a-/ALV-UjVG5Z6-jBHBzHSM8tVRAfiZyJiJBKrwh1o2wFvP_BDfXP9HYeAxSw,was glad 😊 I really enjoy it because it was faster and very understanding beneficials to receive,1,0,1.62.0,27/02/2026 0:10,"Hello Francis, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",27/02/2026 10:08,1.62.0,moniepoint
8ac5ac13-919b-4751-bc47-05c97d451802,Bamgboye Damilola,https://play-lh.googleusercontent.com/a/ACg8ocLhOszdJg-9q58uNCMjLuL1xJbCSM4miX3LAxpM_BG2nQ1Jlw=mo,good app bad network,1,0,1.44.0,27/02/2026 0:08,"Hi Damilola, Thank you for your kind words. We’re delighted to hear you’re enjoying the app and our support. We truly appreciate your trust and look forward to serving you even better.",27/02/2026 10:17,1.44.0,moniepoint
3d0da5a2-e686-4121-9a5e-9505f999df9d,Toheeb Yunus,https://play-lh.googleusercontent.com/a/ACg8ocKjOT3UZrHlDUyiyPnTMFbjPG-wStXqLlRUXZfZ_e1PGDxB5w=mo,pls add loan,5,1,1.62.0,27/02/2026 0:04,"Hi Toheeb, We're continually working to improve and expand our services, including loan access. We appreciate your feedback and remain committed to providing better financial solutions for you. Thank you for choosing Moniepoint!",27/02/2026 10:19,1.62.0,moniepoint
ca4f94fa-35fb-414f-8eea-c4ca03728bc5,Michael E. Okoroafor,https://play-lh.googleusercontent.com/a/ACg8ocJV43TBTNBKmT-NjpWMybePaHQJPs8SaxT2m_kqVrqBP6WTPw=mo,"Great experience so far, but could u make the face capture process a lot easier",4,0,,26/02/2026 23:47,"Hello Michael, We’re glad you’re having a great experience. Thank you for the suggestion. We understand that the face capture process can sometimes feel difficult. Your feedback has been noted and shared with the team to help make verification smoother and more user-friendly in future updates.",27/02/2026 10:20,,moniepoint
78b52952-c48b-478f-ac7a-be3422bf71f7,Israel Gift,https://play-lh.googleusercontent.com/a-/ALV-UjWs54KxW1KwVO-scKOAykD-WDYFdBLh5mlc4evfNZrbDp4KHL8,good,1,0,1.61.0,26/02/2026 23:18,"Hello Gift, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",27/02/2026 10:07,1.61.0,moniepoint
bad34e01-61ba-4da8-bbb2-401827047282,Tikpe Monday,https://play-lh.googleusercontent.com/a-/ALV-UjUW5M73FOWv1yd6S3vRKUAGAncOaqYRZ1FJTsCDYl1VIVrpCKb7,the best bank app ever,3,0,1.55.0,26/02/2026 23:11,"Hello Monday, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",27/02/2026 10:07,1.55.0,moniepoint
8d26f00f-72c7-453e-b7e6-a78875e1c727,Abdul Azeez,https://play-lh.googleusercontent.com/a/ACg8ocJM84uWwoVBUNuG-fZG_IBlC-jVMtjNUnYEVeNk1HLjZt6JaA=mo,Incredibly fast,5,0,1.61.0,26/02/2026 23:02,"Hi Abdul, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:05,1.61.0,moniepoint
00ded5ee-a029-4b71-a45e-2c02662b3e7c,David Mark,https://play-lh.googleusercontent.com/a/ACg8ocJBaTB1gSRBMJVskhy8KVnZdpiua8NOp27e1U0QJqL8OKnMxQ=mo,moniepoint a very nice app,5,0,1.62.0,26/02/2026 23:00,"Hello, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:05,1.62.0,moniepoint
95f5aac1-ddb8-4129-8968-b9957ad2f55e,Aduhor Immaculate,https://play-lh.googleusercontent.com/a/ACg8ocL0q3DfmtlsmYxGTIFftk57dQmQUr8xvxk1YAZoQSKSj_TcPg=mo,nice 🙂,5,0,,26/02/2026 22:52,"Hello, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:05,,moniepoint
6d557550-dd23-4bbd-ba87-9313616674a9,Rukayat Tijani,https://play-lh.googleusercontent.com/a/ACg8ocLK3u5bgZay_BlniAT62EDaZ9BFqnzSSKwNngjFi-X_8-GJzw=mo,nice,5,0,1.61.0,26/02/2026 22:50,"Hello Tijani, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:22,1.61.0,moniepoint
dcb93c56-6fbb-4d3a-9e48-73be771c0dc0,bibire titilayo,https://play-lh.googleusercontent.com/a/ACg8ocL0EaslrI5DkvsAUva6qU1icLa5OlzrHtiHyvNVClZ-ABwetQ=mo,good,5,0,,26/02/2026 22:49,"Hello Titilayo, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:22,,moniepoint
8772e5eb-e9de-4d3f-8856-aef901fae680,Samuel Adebari,https://play-lh.googleusercontent.com/a/ACg8ocIJvCEToRcICmqXMn3SnZRZ42e2_FEKMWq5ACZLnSgK0q7FCA=mo,because is fast and reliable and,5,0,,26/02/2026 22:42,"Hello,Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:22,,moniepoint
31ddeb12-4055-4e7a-8c7b-fd20415787a1,Kamal Musa,https://play-lh.googleusercontent.com/a-/ALV-UjVwM0NLQsbGYV30hY0RViJZeOfsIBi_opho6p--4i_Hw6f2aHs,I appreciate yusing this app,1,0,1.61.0,26/02/2026 22:15,"Hello Musa, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",27/02/2026 10:23,1.61.0,moniepoint
ffcf543a-d0d5-44b9-b145-b2711c67b054,Sunday Bright,https://play-lh.googleusercontent.com/a-/ALV-UjUQwq3HFMbyEEbmzj8u1Hp0N9QyvDcwG3zC4y1ZoKUTvl4i_DrK,very fast and good 👍,5,0,1.62.0,26/02/2026 22:00,"Hello Sunday, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:22,1.62.0,moniepoint
db0d53b5-459b-48f1-b358-e02bf8d34b3d,MUSA JAMILU ZAKARI,https://play-lh.googleusercontent.com/a-/ALV-UjUn6uQAd33oG652OJ-bSQ17C3zbndFeESgMNn0eSZQSbjJlPKg,good and great,5,0,1.61.0,26/02/2026 21:55,"Hello Musa, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:21,1.61.0,moniepoint
91a73618-366b-415c-86fb-180c257e2712,Jenny Omini,https://play-lh.googleusercontent.com/a-/ALV-UjUhDZe7UUNHRjd2Ot2w247Xjn69KhLOOQdsqNtDCotNYLS9rcG3,you are doing good,5,0,1.62.0,26/02/2026 21:53,"Hello Jenny, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",27/02/2026 10:21,1.62.0,moniepoint
